user_id,plan_tier,tenure_months,user_age,daily_active_days,avg_session_mins,feature_adoption_score,goals_set,social_connections,streak_days,support_tickets_30d,payment_failures,days_since_last_login,monthly_charge,total_revenue,churned
USR_01572,annual,1,29,12.5,4.6,77.8,1,3,5,0,0,22,18.72,18.72,0
USR_01573,premium,4,29,13.1,8.6,100.0,0,4,8,1,0,5,54.23,216.92,0
USR_01574,monthly,18,27,2.8,11.0,81.0,1,3,2,0,2,2,30.56,550.0799999999999,1
USR_01575,monthly,1,37,6.9,1.0,34.9,1,2,1,0,0,2,27.78,27.78,0
USR_01576,monthly,12,38,7.7,7.0,49.5,0,5,4,1,0,1,29.96,359.52,0
USR_01577,annual,29,31,13.3,10.9,30.9,1,2,2,0,0,2,15.0,435.0,0
USR_01578,annual,13,21,10.4,1.7,46.3,1,4,4,1,2,4,17.81,231.52999999999997,0
USR_01579,annual,19,35,13.1,7.1,15.2,0,4,8,0,0,1,20.57,390.83,1
USR_01580,monthly,1,35,6.9,5.1,25.6,1,5,1,1,0,2,34.37,34.37,1
USR_01581,monthly,3,30,16.1,24.3,39.7,1,4,8,3,0,15,26.05,78.15,0
USR_01582,annual,26,46,5.2,8.1,28.8,1,6,1,0,0,4,25.19,654.94,0
USR_01583,monthly,15,19,17.9,6.7,9.0,1,1,4,0,0,24,26.26,393.90000000000003,1
USR_01584,premium,12,18,30.0,3.4,37.3,1,2,7,0,0,8,52.74,632.88,0
USR_01585,monthly,13,26,19.1,37.9,57.0,0,2,6,0,2,1,32.65,424.45,0
USR_01586,annual,6,37,6.0,39.0,37.6,1,4,2,1,0,4,17.95,107.69999999999999,0
USR_01587,monthly,1,23,12.5,5.5,60.3,1,3,7,2,1,0,34.48,34.48,1
USR_01588,monthly,18,24,18.9,31.7,19.6,1,4,9,0,0,6,33.59,604.6200000000001,0
USR_01589,annual,13,39,11.4,11.6,34.9,1,4,4,0,0,2,17.12,222.56,0
USR_01590,annual,7,35,25.0,18.2,14.5,1,4,13,0,0,1,15.14,105.98,0
USR_01591,premium,27,35,14.9,1.1,29.6,1,3,9,2,0,6,50.71,1369.17,0
USR_01592,monthly,4,38,18.8,1.0,35.1,1,3,10,0,0,4,32.54,130.16,1
USR_01593,monthly,4,28,8.8,8.7,24.0,0,1,5,0,0,9,29.56,118.24,1
USR_01594,annual,24,28,16.2,1.0,45.6,0,7,9,0,3,2,23.23,557.52,0
USR_01595,annual,19,38,8.5,26.7,43.8,0,4,4,2,0,11,24.27,461.13,1
USR_01596,monthly,8,21,10.1,20.6,29.9,0,3,5,0,0,11,28.63,229.04,0
USR_01597,monthly,1,18,18.3,15.1,9.6,0,2,10,0,0,2,21.55,21.55,0
USR_01598,monthly,2,28,1.2,1.0,4.6,1,4,1,0,0,3,34.1,68.2,1
USR_01599,premium,12,39,5.5,7.4,79.8,0,3,1,0,0,4,44.09,529.08,0
USR_01600,monthly,5,34,3.9,1.0,29.7,1,2,2,0,1,8,27.55,137.75,1
USR_01601,monthly,21,38,22.1,31.7,13.6,1,0,6,0,0,5,27.29,573.09,0
USR_01602,monthly,35,18,6.2,11.4,69.7,1,4,3,0,0,10,29.46,1031.1000000000001,1
USR_01603,monthly,19,34,27.7,2.0,58.4,1,3,7,0,0,6,27.57,523.83,0
USR_01604,monthly,5,37,3.6,9.9,45.6,1,3,1,1,0,8,33.51,167.54999999999998,1
USR_01605,annual,18,21,2.2,1.5,37.7,1,4,1,1,1,13,20.08,361.43999999999994,0
USR_01606,monthly,5,38,7.4,1.9,17.6,1,2,4,2,1,8,36.53,182.65,0
USR_01607,annual,2,31,10.5,1.0,20.9,0,3,1,0,0,1,18.61,37.22,0
USR_01608,monthly,1,56,18.2,24.6,13.3,1,1,6,1,0,8,26.39,26.39,0
USR_01609,annual,5,18,7.2,9.5,57.9,1,5,3,1,1,12,21.43,107.15,0
USR_01610,premium,28,42,27.2,4.8,67.6,0,5,15,0,1,6,54.0,1512.0,0
USR_01611,annual,3,28,18.6,1.0,35.6,0,3,11,1,0,2,17.49,52.47,1
USR_01612,annual,2,19,9.5,7.7,45.1,1,2,2,3,0,42,24.08,48.16,0
USR_01613,monthly,42,27,16.1,8.6,40.9,1,2,9,1,1,1,27.36,1149.12,0
USR_01614,monthly,1,34,8.7,4.9,17.2,1,7,3,1,0,7,29.98,29.98,1
USR_01615,annual,18,40,8.1,7.9,27.5,1,7,3,1,1,7,21.18,381.24,1
USR_01616,premium,4,45,22.2,1.3,47.5,0,2,7,1,1,0,49.9,199.6,0
USR_01617,annual,1,43,8.8,30.6,86.7,1,3,3,2,0,13,21.43,21.43,0
USR_01618,annual,29,24,16.6,3.6,69.9,1,4,1,1,0,5,20.16,584.64,0
USR_01619,annual,1,41,12.5,35.6,8.9,1,1,5,0,0,3,19.84,19.84,0
USR_01620,monthly,9,35,18.8,8.1,15.5,1,4,1,1,0,12,30.07,270.63,1
USR_01621,monthly,3,26,13.7,23.3,27.0,1,1,4,1,0,14,27.62,82.86,1
USR_01622,annual,1,30,17.7,10.3,52.8,1,2,16,0,3,3,20.75,20.75,0
USR_01623,premium,1,26,13.6,22.3,73.3,1,3,2,0,0,2,47.88,47.88,1
USR_01624,monthly,1,32,20.6,1.0,15.9,1,1,4,1,0,0,33.14,33.14,0
USR_01625,annual,1,26,6.8,2.5,20.5,0,2,0,0,0,8,22.46,22.46,0
USR_01626,monthly,17,23,16.4,5.2,24.1,1,1,6,1,1,17,28.16,478.72,0
USR_01627,annual,7,35,3.3,4.2,42.2,1,5,2,2,0,3,22.98,160.86,0
USR_01628,monthly,5,37,16.0,35.2,37.1,0,6,9,0,0,1,25.39,126.95,0
USR_01629,monthly,6,30,16.7,6.0,25.3,0,2,4,0,0,19,25.95,155.7,1
USR_01630,annual,31,42,23.7,43.0,33.2,1,7,13,2,0,1,24.12,747.72,0
USR_01631,monthly,28,29,15.8,12.6,22.2,0,4,10,1,0,2,33.19,929.3199999999999,1
USR_01632,annual,15,29,5.9,21.7,49.0,1,6,4,1,0,4,21.59,323.85,0
USR_01633,annual,25,37,13.2,6.0,78.0,0,4,2,2,0,2,19.93,498.25,0
USR_01634,premium,4,30,9.3,2.5,71.6,1,5,2,1,0,1,48.26,193.04,0
USR_01635,monthly,5,32,7.1,1.0,19.7,1,1,2,0,1,6,27.84,139.2,0
USR_01636,monthly,11,18,10.9,12.8,56.2,0,4,6,1,0,12,32.14,353.54,0
USR_01637,monthly,11,32,0.7,42.8,62.1,0,1,0,0,0,6,25.87,284.57,1
USR_01638,premium,7,18,28.4,1.5,20.5,1,2,9,1,2,4,47.07,329.49,1
USR_01639,premium,6,22,17.5,17.7,70.7,0,2,3,0,0,2,51.28,307.68,0
USR_01640,annual,51,21,5.8,5.4,46.0,1,2,3,2,3,4,17.0,867.0,0
USR_01641,annual,20,23,8.4,60.0,27.2,1,2,2,0,0,0,21.21,424.20000000000005,0
USR_01642,annual,6,27,11.2,24.5,63.3,0,3,5,2,0,0,15.31,91.86,1
USR_01643,annual,15,28,6.9,3.1,36.6,1,2,2,0,1,1,23.11,346.65,1
USR_01644,monthly,3,37,7.0,17.4,47.3,1,4,4,0,3,2,26.71,80.13,1
USR_01645,annual,1,33,11.4,15.9,42.3,1,3,8,1,0,1,21.05,21.05,0
USR_01646,monthly,5,18,20.7,17.3,26.9,1,3,9,0,0,1,28.25,141.25,0
USR_01647,annual,6,32,19.5,1.0,33.7,1,3,12,0,1,20,22.25,133.5,1
USR_01648,annual,1,34,15.7,19.9,30.4,1,1,6,0,1,5,15.0,15.0,0
USR_01649,annual,20,29,5.5,3.6,56.4,0,4,1,0,0,2,17.87,357.40000000000003,0
USR_01650,monthly,5,31,8.8,10.7,46.6,1,4,3,0,0,8,28.46,142.3,1
USR_01651,monthly,10,33,16.0,1.5,44.4,0,5,3,0,0,1,30.91,309.1,1
USR_01652,monthly,1,38,6.8,9.8,45.4,1,3,5,0,1,5,30.09,30.09,1
USR_01653,monthly,2,19,15.0,28.4,39.5,0,3,5,1,0,1,32.0,64.0,1
USR_01654,monthly,26,30,1.9,2.3,37.2,1,3,1,0,0,5,30.76,799.76,0
USR_01655,premium,11,44,18.5,23.2,62.7,1,3,17,0,1,3,54.61,600.71,1
USR_01656,annual,36,43,22.4,6.9,13.9,1,2,5,1,3,2,23.72,853.92,0
USR_01657,monthly,60,38,20.1,4.7,22.8,1,4,9,0,0,9,31.35,1881.0,0
USR_01658,monthly,5,36,20.5,1.0,57.6,1,3,5,0,0,3,31.76,158.8,0
USR_01659,monthly,4,45,16.4,9.0,76.3,1,3,6,0,0,4,28.22,112.88,1
USR_01660,annual,23,47,13.2,2.7,43.1,1,6,8,1,0,10,24.03,552.69,0
USR_01661,annual,60,30,24.0,33.8,54.3,0,4,9,2,0,0,15.0,900.0,0
USR_01662,premium,11,24,9.3,3.3,57.1,1,3,1,0,0,1,50.03,550.33,1
USR_01663,monthly,19,29,15.5,10.6,34.3,1,3,12,0,0,2,29.61,562.59,0
USR_01664,premium,18,56,23.1,9.8,66.7,1,1,9,1,0,1,53.38,960.84,0
USR_01665,premium,5,19,10.0,4.9,45.4,1,2,5,0,0,3,55.98,279.9,0
USR_01666,monthly,10,28,11.1,22.9,44.9,1,3,3,1,0,7,27.73,277.3,1
USR_01667,premium,21,20,14.9,2.4,60.0,0,4,6,0,0,6,45.27,950.6700000000001,0
USR_01668,monthly,13,32,19.5,20.4,36.2,1,3,5,1,0,5,38.18,496.34,1
USR_01669,annual,1,22,10.8,2.8,22.7,1,2,2,2,0,5,21.08,21.08,0
USR_01670,monthly,4,31,9.4,1.0,61.3,0,7,4,0,0,1,31.13,124.52,0
USR_01671,premium,1,18,23.8,34.6,58.0,0,5,6,0,0,7,54.11,54.11,0
USR_01672,premium,3,36,28.7,12.2,52.4,1,2,6,0,0,7,49.78,149.34,0
USR_01673,annual,28,41,22.6,11.9,25.7,1,1,12,0,1,8,21.43,600.04,0
USR_01674,annual,1,28,4.4,3.7,14.8,0,3,1,1,0,9,18.17,18.17,0
USR_01675,monthly,2,30,17.6,1.8,83.8,1,1,15,1,0,3,27.33,54.66,1
USR_01676,monthly,4,30,3.9,14.7,54.0,1,1,2,0,0,11,29.0,116.0,1
USR_01677,monthly,11,33,20.0,8.8,7.2,1,0,13,0,0,12,30.53,335.83000000000004,0
USR_01678,monthly,9,31,22.0,4.6,64.9,1,3,9,0,0,3,28.73,258.57,1
USR_01679,annual,2,38,11.3,4.6,43.9,1,3,1,0,0,4,15.0,30.0,1
USR_01680,monthly,2,41,4.6,26.4,37.9,1,5,0,0,1,6,32.17,64.34,1
USR_01681,premium,3,25,22.1,26.5,42.8,1,7,7,1,0,6,47.81,143.43,1
USR_01682,annual,8,29,2.8,3.9,44.7,0,3,2,0,0,2,19.44,155.52,1
USR_01683,annual,3,39,3.7,19.0,34.7,0,2,2,0,0,1,20.66,61.980000000000004,1
USR_01684,monthly,35,20,19.1,3.1,19.5,1,2,12,0,0,6,31.17,1090.95,0
USR_01685,premium,7,18,6.4,19.8,38.6,0,1,2,1,2,6,50.93,356.51,0
USR_01686,premium,1,33,30.0,1.6,90.2,0,2,15,2,0,0,49.7,49.7,1
USR_01687,monthly,15,35,22.3,17.0,39.3,0,2,11,0,3,9,16.83,252.45,1
USR_01688,annual,4,26,8.6,9.7,18.7,0,3,3,0,0,7,22.58,90.32,0
USR_01689,annual,12,27,3.1,1.5,10.4,1,6,1,0,0,1,15.0,180.0,1
USR_01690,monthly,3,25,6.1,11.5,28.2,1,1,3,0,0,3,35.48,106.44,1
USR_01691,annual,10,25,18.8,2.6,17.3,1,3,17,0,3,3,19.08,190.79999999999998,1
USR_01692,monthly,17,37,26.5,2.6,16.0,1,1,12,0,1,9,35.1,596.7,0
USR_01693,monthly,31,22,8.3,7.1,63.6,1,3,2,0,0,2,28.99,898.6899999999999,0
USR_01694,monthly,3,29,20.6,40.0,36.9,1,3,10,0,0,3,27.46,82.38,1
USR_01695,monthly,4,24,14.6,26.7,48.8,0,4,5,1,0,2,32.15,128.6,0
USR_01696,monthly,7,20,13.7,21.0,30.8,1,3,7,0,0,1,33.59,235.13000000000002,0
USR_01697,monthly,31,38,15.1,22.9,26.4,0,2,10,0,0,1,29.95,928.4499999999999,0
USR_01698,premium,27,27,18.6,8.3,62.9,1,2,4,1,0,0,49.75,1343.25,0
USR_01699,annual,1,33,5.0,5.6,30.9,1,3,1,0,0,3,20.83,20.83,0
USR_01700,premium,1,19,12.9,25.8,43.8,1,2,7,1,1,3,48.19,48.19,1
USR_01701,monthly,8,26,1.8,1.0,3.8,1,1,0,1,0,8,28.62,228.96,1
USR_01702,monthly,1,38,12.7,60.0,27.3,1,3,8,0,0,11,30.33,30.33,1
USR_01703,annual,5,52,7.1,9.7,50.8,1,2,5,0,0,1,21.7,108.5,0
USR_01704,monthly,1,18,22.4,9.3,74.8,1,4,9,0,0,0,27.16,27.16,0
USR_01705,monthly,12,30,23.1,4.1,32.2,0,1,11,0,1,3,31.69,380.28000000000003,0
USR_01706,annual,35,35,14.4,2.2,23.0,1,4,3,0,0,3,18.37,642.95,0
USR_01707,monthly,60,27,17.3,13.7,29.6,1,4,6,0,0,3,24.18,1450.8,1
USR_01708,annual,5,38,5.4,5.4,12.4,1,2,1,1,1,8,16.65,83.25,0
USR_01709,annual,10,25,8.9,4.3,56.4,0,1,0,0,0,4,16.55,165.5,0
USR_01710,monthly,23,33,11.2,2.1,29.3,1,3,1,0,0,0,29.09,669.07,0
USR_01711,monthly,1,27,15.0,9.2,29.4,1,3,3,1,0,2,28.76,28.76,0
USR_01712,annual,14,41,11.4,10.6,34.5,1,4,5,0,0,3,15.0,210.0,0
USR_01713,monthly,6,26,11.6,7.0,43.7,1,2,2,0,3,3,32.66,195.95999999999998,1
USR_01714,monthly,2,29,18.0,1.0,14.3,1,2,8,2,0,5,29.87,59.74,0
USR_01715,premium,6,39,25.9,8.1,52.4,0,6,11,0,0,19,53.86,323.15999999999997,0
USR_01716,monthly,1,23,24.3,3.8,17.7,1,4,17,1,0,2,35.36,35.36,1
USR_01717,annual,14,32,12.5,1.8,75.7,1,0,8,0,0,1,17.91,250.74,0
USR_01718,premium,3,18,6.3,10.3,64.2,0,3,5,0,0,19,51.9,155.7,0
USR_01719,monthly,4,23,13.3,13.3,56.5,1,2,2,0,1,3,34.15,136.6,0
USR_01720,monthly,1,35,16.7,8.8,16.4,1,1,9,2,0,5,28.56,28.56,0
USR_01721,monthly,23,24,14.0,11.4,23.7,0,2,6,1,0,1,34.95,803.85,0
USR_01722,monthly,8,27,4.7,11.2,24.2,1,1,2,0,0,16,29.61,236.88,1
USR_01723,monthly,10,35,15.9,1.6,53.4,0,2,5,0,0,1,30.59,305.9,0
USR_01724,annual,10,27,10.1,2.9,18.4,1,5,6,1,3,10,29.26,292.6,0
USR_01725,monthly,6,38,14.4,1.0,12.9,1,2,7,1,0,1,24.83,148.98,1
USR_01726,annual,2,33,5.3,48.1,68.7,1,2,3,1,0,4,18.38,36.76,0
USR_01727,premium,16,35,4.8,2.8,20.2,0,8,2,0,0,6,48.33,773.28,0
USR_01728,annual,1,41,5.4,20.2,24.6,0,3,2,1,0,3,22.24,22.24,0
USR_01729,annual,1,34,10.2,18.2,32.8,1,2,6,0,0,2,17.47,17.47,0
USR_01730,monthly,14,44,15.9,14.6,24.3,0,6,2,1,0,1,28.54,399.56,0
USR_01731,annual,2,39,22.8,7.2,65.9,0,4,15,0,0,2,20.45,40.9,0
USR_01732,annual,4,27,5.3,10.5,17.6,1,3,1,1,3,2,19.48,77.92,0
USR_01733,monthly,7,42,0.5,2.5,39.7,0,2,0,0,0,6,27.5,192.5,1
USR_01734,monthly,7,34,13.7,1.3,25.8,1,1,7,0,0,5,31.05,217.35,0
USR_01735,premium,14,28,10.1,5.2,46.5,1,6,3,0,3,0,45.24,633.36,1
USR_01736,monthly,11,34,9.8,21.0,13.6,1,3,5,1,0,1,32.17,353.87,1
USR_01737,monthly,12,40,14.7,10.0,30.5,1,4,2,1,0,1,34.61,415.32,0
USR_01738,monthly,15,35,18.4,17.3,64.3,1,6,10,0,1,2,31.11,466.65,1
USR_01739,monthly,4,46,25.5,26.5,39.4,1,2,15,0,0,1,34.71,138.84,0
USR_01740,annual,4,40,19.6,9.9,52.2,1,3,2,0,2,6,19.34,77.36,1
USR_01741,annual,6,36,17.0,5.5,14.4,1,2,3,0,1,7,22.96,137.76,1
USR_01742,annual,4,23,10.9,23.2,49.2,1,4,6,1,3,3,16.71,66.84,0
USR_01743,monthly,50,30,15.9,3.1,40.2,1,1,1,0,0,1,35.28,1764.0,0
USR_01744,monthly,20,32,7.1,1.0,37.2,0,5,1,0,2,4,30.82,616.4,1
USR_01745,monthly,2,37,9.7,1.0,23.1,1,2,2,0,0,8,30.48,60.96,1
USR_01746,monthly,1,37,16.5,10.5,55.8,1,2,8,0,0,4,33.43,33.43,0
USR_01747,monthly,1,33,19.3,26.7,3.9,1,4,8,0,0,1,29.93,29.93,0
USR_01748,annual,3,32,5.5,10.0,22.4,1,2,3,1,0,5,22.24,66.72,0
USR_01749,monthly,1,37,8.4,6.3,55.0,1,4,1,0,1,1,34.05,34.05,0
USR_01750,annual,9,25,11.3,10.3,38.8,0,2,8,1,0,6,18.86,169.74,1
USR_01751,monthly,23,45,15.5,13.3,47.7,1,2,10,1,0,4,32.32,743.36,0
USR_01752,monthly,16,18,8.7,17.1,12.0,0,3,2,1,0,1,27.87,445.92,1
USR_01753,monthly,2,43,15.8,5.1,55.6,1,5,7,0,0,1,25.94,51.88,1
USR_01754,premium,6,31,29.5,5.9,70.5,1,9,11,0,0,3,50.62,303.71999999999997,0
USR_01755,annual,8,40,4.8,1.0,30.3,1,3,4,1,0,5,23.31,186.48,0
USR_01756,premium,19,34,23.3,12.6,28.3,1,2,3,0,0,1,46.59,885.21,0
USR_01757,monthly,21,34,4.4,18.0,36.7,1,1,2,0,0,7,29.82,626.22,1
USR_01758,monthly,28,36,16.8,8.6,36.3,1,3,3,2,0,1,30.18,845.04,1
USR_01759,annual,8,38,7.6,5.7,7.3,0,6,4,1,0,3,19.76,158.08,1
USR_01760,monthly,14,29,16.4,4.9,72.1,1,2,8,1,0,3,28.61,400.53999999999996,0
USR_01761,annual,1,40,7.3,12.4,45.5,1,5,6,0,2,12,20.76,20.76,1
USR_01762,monthly,9,23,8.2,4.8,34.5,1,0,2,1,0,0,29.74,267.65999999999997,1
USR_01763,monthly,3,31,12.6,11.0,32.2,1,2,11,1,0,7,38.27,114.81,0
USR_01764,monthly,6,38,6.2,31.4,64.5,0,1,2,2,0,6,27.09,162.54,0
USR_01765,monthly,12,39,4.5,4.8,7.6,1,3,2,1,0,3,25.37,304.44,1
USR_01766,annual,3,35,4.4,1.0,54.3,1,2,2,0,0,7,20.77,62.31,1
USR_01767,monthly,1,28,3.6,24.9,19.0,1,5,0,0,0,2,27.65,27.65,0
USR_01768,monthly,1,39,19.5,3.8,36.7,1,6,3,0,0,3,31.81,31.81,0
USR_01769,monthly,1,26,12.3,53.7,28.1,1,3,8,2,0,8,31.9,31.9,0
USR_01770,monthly,1,46,19.9,22.0,19.8,1,3,12,2,0,0,31.06,31.06,1
USR_01771,annual,1,31,6.8,6.7,22.0,1,3,3,0,0,5,21.28,21.28,1
USR_01772,premium,3,19,9.9,11.9,71.1,0,2,7,1,0,2,46.46,139.38,0
USR_01773,premium,3,22,28.9,3.9,55.9,1,4,17,0,1,4,47.53,142.59,0
USR_01774,annual,51,32,4.5,1.1,65.4,1,4,3,0,0,4,22.21,1132.71,0
USR_01775,monthly,4,33,11.3,9.0,16.9,1,5,3,0,0,3,26.27,105.08,1
USR_01776,annual,1,47,17.4,6.6,39.2,0,1,6,1,0,0,18.26,18.26,1
USR_01777,monthly,9,23,19.9,42.0,21.0,0,2,7,0,0,4,28.39,255.51,1
USR_01778,monthly,23,32,4.8,10.9,26.1,0,3,1,0,0,7,27.95,642.85,1
USR_01779,annual,13,23,16.0,16.5,37.1,1,3,8,1,0,7,20.23,262.99,0
USR_01780,monthly,4,28,6.7,1.7,45.9,1,0,3,0,0,12,32.77,131.08,0
USR_01781,premium,9,45,30.0,15.4,66.1,1,3,12,0,0,4,47.81,430.29,0
USR_01782,monthly,15,22,6.9,1.0,19.5,0,2,4,1,1,4,28.76,431.40000000000003,1
USR_01783,annual,15,36,11.0,11.4,28.9,1,0,5,1,0,4,19.43,291.45,0
USR_01784,annual,13,35,7.0,21.9,6.3,1,0,2,0,0,9,15.38,199.94,0
USR_01785,premium,24,31,24.8,7.9,36.1,1,3,10,0,0,0,47.1,1130.4,0
USR_01786,annual,24,36,21.0,2.9,20.7,1,3,13,0,0,3,24.23,581.52,0
USR_01787,annual,10,22,17.6,7.0,60.3,0,2,9,0,0,5,19.61,196.1,0
USR_01788,monthly,6,45,6.4,22.1,23.1,1,2,5,0,0,0,29.82,178.92000000000002,1
USR_01789,annual,12,47,17.8,15.0,64.7,1,2,4,0,1,10,20.72,248.64,0
USR_01790,monthly,20,32,4.0,11.2,51.4,1,3,2,0,0,14,31.07,621.4,1
USR_01791,annual,1,51,2.5,14.2,36.1,0,2,1,1,0,2,23.62,23.62,0
USR_01792,annual,57,28,10.7,21.6,24.8,1,2,4,1,0,1,22.01,1254.5700000000002,0
USR_01793,annual,2,35,15.9,2.0,56.5,0,2,7,1,0,6,18.8,37.6,0
USR_01794,monthly,7,43,22.6,22.1,40.0,1,5,10,0,0,7,37.03,259.21000000000004,0
USR_01795,monthly,24,28,2.0,19.7,19.4,0,2,0,0,0,1,32.09,770.1600000000001,1
USR_01796,annual,3,20,4.6,7.8,65.5,0,1,2,1,0,3,20.16,60.480000000000004,0
USR_01797,monthly,7,19,7.6,6.2,38.4,1,2,6,0,0,16,26.72,187.04,1
USR_01798,monthly,1,48,11.1,32.4,42.6,1,3,7,0,0,9,38.26,38.26,0
USR_01799,monthly,6,27,24.7,20.5,58.5,1,2,9,0,0,4,22.95,137.7,0
USR_01800,premium,2,30,15.9,53.8,42.7,0,7,4,2,3,6,49.54,99.08,1
USR_01801,annual,5,23,14.0,12.3,29.9,1,2,5,0,0,1,24.5,122.5,0
USR_01802,monthly,5,39,18.4,1.0,38.2,1,4,9,0,0,4,30.4,152.0,0
USR_01803,monthly,59,25,18.2,2.0,38.8,0,4,5,0,0,7,29.39,1734.01,1
USR_01804,monthly,60,28,14.6,20.6,14.6,1,3,9,1,1,1,30.85,1851.0,0
USR_01805,annual,1,34,16.4,12.2,9.9,1,5,0,1,0,7,23.58,23.58,0
USR_01806,annual,15,23,15.6,2.6,36.2,1,1,4,0,0,5,25.33,379.95,0
USR_01807,monthly,1,30,0.6,1.0,46.6,1,6,0,0,0,1,27.89,27.89,0
USR_01808,monthly,1,43,12.5,3.7,20.6,1,4,4,0,0,3,31.74,31.74,0
USR_01809,monthly,1,35,15.6,1.8,42.6,1,2,10,0,2,3,31.99,31.99,0
USR_01810,annual,40,33,18.5,25.1,43.0,0,1,4,1,0,0,17.13,685.1999999999999,1
USR_01811,annual,33,33,17.1,25.7,49.0,1,2,9,0,0,6,21.95,724.35,0
USR_01812,monthly,2,28,7.2,22.2,49.3,0,3,0,0,0,4,33.82,67.64,1
USR_01813,monthly,2,47,8.9,1.2,22.8,1,4,2,0,0,1,32.45,64.9,0
USR_01814,monthly,3,25,3.2,1.7,38.5,1,2,1,0,0,0,31.57,94.71000000000001,0
USR_01815,premium,8,33,4.8,1.7,34.5,1,3,2,0,0,7,49.9,399.2,0
USR_01816,monthly,10,32,15.8,3.6,33.3,0,2,7,0,0,1,26.65,266.5,0
USR_01817,annual,3,40,9.7,1.0,6.8,1,3,4,0,0,13,22.3,66.9,0
USR_01818,annual,16,40,21.5,47.9,14.4,1,4,17,0,1,7,20.83,333.28,0
USR_01819,monthly,4,31,5.4,23.2,53.9,1,4,3,0,0,7,32.39,129.56,1
USR_01820,monthly,30,34,3.1,1.0,67.8,1,4,0,1,0,9,27.8,834.0,1
USR_01821,monthly,12,34,20.8,1.9,47.6,1,1,11,1,0,2,30.79,369.48,0
USR_01822,annual,6,18,9.6,3.7,26.6,1,3,6,0,0,11,20.13,120.78,1
USR_01823,annual,18,19,9.7,17.9,10.2,1,3,3,1,0,0,20.71,372.78000000000003,0
USR_01824,annual,20,27,1.0,15.0,41.1,1,3,1,1,0,4,24.69,493.8,0
USR_01825,annual,4,27,14.7,11.9,42.3,0,0,11,0,1,7,21.43,85.72,0
USR_01826,monthly,4,22,9.2,29.2,13.1,1,3,8,0,0,1,31.32,125.28,0
USR_01827,premium,32,37,6.1,1.0,39.7,0,3,4,0,0,0,50.22,1607.04,0
USR_01828,annual,2,32,12.7,2.1,28.8,1,4,6,2,0,1,23.0,46.0,0
USR_01829,monthly,1,30,18.4,2.5,38.9,0,3,8,0,1,0,34.55,34.55,0
USR_01830,premium,7,21,11.6,1.0,26.6,1,3,4,1,0,7,46.72,327.03999999999996,0
USR_01831,annual,19,31,15.6,11.6,25.3,0,4,2,0,0,1,22.85,434.15000000000003,0
USR_01832,annual,17,18,16.1,2.8,2.9,1,1,14,0,0,18,20.97,356.49,0
USR_01833,annual,30,30,1.8,7.9,2.3,1,3,1,0,0,3,21.96,658.8000000000001,0
USR_01834,annual,9,32,3.9,13.9,16.7,1,5,2,2,0,3,24.58,221.21999999999997,0
USR_01835,annual,1,33,6.2,10.9,40.0,0,2,4,0,0,12,24.69,24.69,0
USR_01836,monthly,10,19,5.6,4.1,55.2,0,3,3,0,1,0,31.7,317.0,1
USR_01837,monthly,18,33,11.2,6.4,24.7,1,2,3,1,0,4,32.25,580.5,0
USR_01838,premium,1,23,23.4,5.0,27.4,0,3,18,0,0,1,47.3,47.3,0
USR_01839,monthly,2,25,12.2,23.0,42.5,0,5,5,0,0,4,30.63,61.26,1
USR_01840,monthly,1,37,14.5,6.5,33.1,1,2,6,0,0,4,33.03,33.03,0
USR_01841,monthly,10,48,15.2,1.0,43.4,1,1,10,3,1,6,34.5,345.0,1
USR_01842,monthly,26,32,12.1,11.6,49.3,0,6,8,1,1,2,31.7,824.1999999999999,0
USR_01843,annual,13,25,7.6,2.6,21.6,0,2,1,0,0,11,21.57,280.41,0
USR_01844,premium,48,33,6.4,5.0,76.3,0,1,2,0,0,8,50.67,2432.16,0
USR_01845,monthly,1,39,8.3,4.8,6.7,0,4,6,0,0,1,25.3,25.3,1
USR_01846,monthly,27,36,19.3,1.0,46.5,1,3,10,1,0,19,31.08,839.16,0
USR_01847,monthly,20,53,7.4,36.2,43.3,1,7,2,0,0,10,32.4,648.0,0
USR_01848,premium,4,26,2.7,9.5,44.1,0,4,1,2,0,2,52.15,208.6,0
USR_01849,annual,43,34,14.9,2.0,5.6,1,3,2,1,0,24,18.85,810.5500000000001,1
USR_01850,monthly,4,44,2.2,9.7,19.1,1,5,1,1,1,27,33.2,132.8,1
USR_01851,annual,26,43,8.6,7.2,53.5,1,4,5,0,0,4,19.05,495.3,0
USR_01852,premium,25,18,10.1,5.1,17.2,1,1,3,1,0,2,52.98,1324.5,0
USR_01853,annual,17,31,10.4,7.7,30.4,1,6,8,2,0,15,20.01,340.17,0
USR_01854,premium,9,43,7.0,13.3,88.4,0,3,2,1,0,4,44.27,398.43,0
USR_01855,monthly,1,55,9.8,2.7,25.8,1,3,1,0,0,5,32.12,32.12,0
USR_01856,annual,9,37,11.3,9.3,27.6,0,2,4,1,0,3,20.87,187.83,1
USR_01857,monthly,5,29,1.6,20.1,28.4,0,3,0,1,0,15,27.36,136.8,1
USR_01858,annual,18,23,4.0,3.0,42.3,0,1,2,0,1,6,19.23,346.14,1
USR_01859,annual,17,49,16.4,8.7,58.2,1,2,6,1,0,8,21.51,365.67,0
